"","Well","Replicate","Compound","t_0","t_6","t_12","Smiles","Plate_ID","Concentration"
"3494","J02","OD_A","DMSO",0,0.654901379208068,1.07014681892333,"","1886318-Y12-A025",50
"3495","J23","OD_A","Ciprofloxacin",0.00949132433634882,0.0023728310840872,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3496","J24","OD_A","DMSO",0,0.643037223787632,1.01319887290524,"","1886318-Y12-A025",50
"3497","K01","OD_A","DMSO",0,0.647782885955806,1.01557170398932,"","1886318-Y12-A025",50
"3498","K02","OD_A","DMSO",0,0.638291561619457,1.02269019724158,"","1886318-Y12-A025",50
"3499","K23","OD_A","Ciprofloxacin",0.00474566216817439,0.00237283108408719,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3500","K24","OD_A","DMSO",0,0.609817588610411,0.984724899896189,"","1886318-Y12-A025",50
"3501","L01","OD_A","DMSO",0,0.621681744030847,1.01082604182115,"","1886318-Y12-A025",50
"3502","L02","OD_A","DMSO",0,0.595580602105888,1.03692718374611,"","1886318-Y12-A025",50
"3503","L23","OD_A","Ciprofloxacin",0.0071184932522616,0.00474566216817439,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3504","L24","OD_A","DMSO",0,0.621681744030847,0.987097730980276,"","1886318-Y12-A025",50
"3505","M01","OD_A","DMSO",0,0.669138365712591,0.95862375797123,"","1886318-Y12-A025",50
"3506","M02","OD_A","DMSO",0,0.624054575114934,1.02506302832567,"","1886318-Y12-A025",50
"3507","M23","OD_A","Ciprofloxacin",0.00474566216817439,0.00237283108408719,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3508","M24","OD_A","DMSO",0,0.609817588610411,0.970487913391665,"","1886318-Y12-A025",50
"3509","N01","OD_A","DMSO",0,0.633545899451283,1.02269019724158,"","1886318-Y12-A025",50
"3510","N02","OD_A","DMSO",0,0.640664392703544,1.01794453507341,"","1886318-Y12-A025",50
"3511","N23","OD_A","Ciprofloxacin",0.0071184932522616,0.00237283108408719,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3512","N24","OD_A","DMSO",0,0.638291561619457,1.10811211626872,"","1886318-Y12-A025",50
"3513","O01","OD_A","DMSO",0,0.669138365712591,1.01319887290524,"","1886318-Y12-A025",50
"3514","O02","OD_A","DMSO",0,0.640664392703544,1.07251965000742,"","1886318-Y12-A025",50
"3515","O23","OD_A","Ciprofloxacin",0.00711849325226161,0.00711849325226161,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3516","O24","OD_A","DMSO",0,0.673884027880765,1.06777398783924,"","1886318-Y12-A025",50
"3517","P01","OD_A","DMSO",0,0.711849325226161,1.10336645410055,"","1886318-Y12-A025",50
"3518","P02","OD_A","DMSO",0,0.681002521133027,1.06302832567107,"","1886318-Y12-A025",50
"3519","P23","OD_A","Ciprofloxacin",0.0023728310840872,0.00474566216817441,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A025",50
"3520","P24","OD_A","DMSO",0,0.711849325226161,1.17692421770725,"","1886318-Y12-A025",50
"3521","A01","OD_A","DMSO",0,0.701714928310374,1.09129579151948,"","1886318-Y12-A026",50
"3522","A02","OD_A","Ciprofloxacin",0.00469374533986871,0.00938749067973744,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3523","A23","OD_A","DMSO",0,0.657124347581621,1.02088961142145,"","1886318-Y12-A026",50
"3524","A24","OD_A","DMSO",0,0.668858710931293,1.05374582880053,"","1886318-Y12-A026",50
"3525","B01","OD_A","DMSO",0,0.636002493552212,0.995074012052169,"","1886318-Y12-A026",50
"3526","B02","OD_A","Ciprofloxacin",0.00704061800980309,0.00938749067973745,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3527","B23","OD_A","DMSO",0,0.638349366222146,0.97395215802276,"","1886318-Y12-A026",50
"3528","B24","OD_A","DMSO",0,0.671205583601227,1.03497084744105,"","1886318-Y12-A026",50
"3529","C01","OD_A","DMSO",0,0.673552456271162,0.985686521372432,"","1886318-Y12-A026",50
"3530","C02","OD_A","Ciprofloxacin",0.00469374533986873,0.00938749067973745,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3531","C23","OD_A","DMSO",0,0.652430602241752,1.01150212074171,"","1886318-Y12-A026",50
"3532","C24","OD_A","DMSO",0,0.666511838261358,1.04435833812079,"","1886318-Y12-A026",50
"3533","D01","OD_A","DMSO",0,0.689980564960702,0.988033394042366,"","1886318-Y12-A026",50
"3534","D02","OD_A","Ciprofloxacin",0.00469374533986873,0.00938749067973745,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3535","D23","OD_A","DMSO",0,0.596105658163328,0.997420884722103,"","1886318-Y12-A026",50
"3536","D24","OD_A","DMSO",0,0.619574384862671,0.999767757392038,"","1886318-Y12-A026",50
"3537","E01","OD_A","DMSO",0,0.673552456271162,1.00446150273191,"","1886318-Y12-A026",50
"3538","E02","OD_A","Ciprofloxacin",0.0305093447091467,0.00469374533986873,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3539","E23","OD_A","DMSO",0,0.636002493552212,0.950483431323416,"","1886318-Y12-A026",50
"3540","E24","OD_A","DMSO",0,0.673552456271162,1.04905208346066,"","1886318-Y12-A026",50
"3541","F01","OD_A","DMSO",0,0.692327437630636,1.02793022943125,"","1886318-Y12-A026",50
"3542","F02","OD_A","Ciprofloxacin",0.00234687266993436,0.00469374533986873,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3543","F23","OD_A","DMSO",0,0.631308748212343,0.959870922003154,"","1886318-Y12-A026",50
"3544","F24","OD_A","DMSO",0,0.664164965591424,0.980992776032563,"","1886318-Y12-A026",50
"3545","G01","OD_A","DMSO",0,0.603146276173131,0.999767757392038,"","1886318-Y12-A026",50
"3546","G02","OD_A","Ciprofloxacin",0,0.00234687266993436,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3547","G23","OD_A","DMSO",0,0.574983804133918,0.97395215802276,"","1886318-Y12-A026",50
"3548","G24","OD_A","DMSO",0,0.605493148843065,0.964564667343022,"","1886318-Y12-A026",50
"3549","H01","OD_A","DMSO",0,0.774467981078339,1.07956142816981,"","1886318-Y12-A026",50
"3550","H02","OD_A","Ciprofloxacin",0,0.00234687266993436,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3551","H23","OD_A","DMSO",0,0.652430602241752,0.962217794673088,"","1886318-Y12-A026",50
"3552","H24","OD_A","DMSO",0,0.636002493552212,0.997420884722103,"","1886318-Y12-A026",50
"3553","I01","OD_A","DMSO",0,0.711102418990112,1.02323648409138,"","1886318-Y12-A026",50
"3554","I02","OD_A","DMSO",0,0.647736856901884,1.09598953685935,"","1886318-Y12-A026",50
"3555","I23","OD_A","Ciprofloxacin",0.00704061800980309,0.00704061800980309,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3556","I24","OD_A","DMSO",0,0.62426813020254,1.00446150273191,"","1886318-Y12-A026",50
"3557","J01","OD_A","DMSO",0,0.671205583601227,0.971605285352825,"","1886318-Y12-A026",50
"3558","J02","OD_A","DMSO",0,0.633655620882277,1.00915524807178,"","1886318-Y12-A026",50
"3559","J23","OD_A","Ciprofloxacin",0.00704061800980307,0.00704061800980307,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3560","J24","OD_A","DMSO",0,0.617227512192737,0.943442813313613,"","1886318-Y12-A026",50
"3561","K01","OD_A","DMSO",0,0.666511838261359,1.04670521079072,"","1886318-Y12-A026",50
"3562","K02","OD_A","DMSO",0,0.650083729571818,1.0584395741404,"","1886318-Y12-A026",50
"3563","K23","OD_A","Ciprofloxacin",0.00234687266993436,0.00234687266993436,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3564","K24","OD_A","DMSO",0,0.603146276173131,0.964564667343022,"","1886318-Y12-A026",50
"3565","L01","OD_A","DMSO",0,0.636002493552212,0.980992776032563,"","1886318-Y12-A026",50
"3566","L02","OD_A","DMSO",0,0.614880639522803,1.02793022943125,"","1886318-Y12-A026",50
"3567","L23","OD_A","Ciprofloxacin",0.00469374533986871,0.00234687266993435,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3568","L24","OD_A","DMSO",0,0.605493148843065,0.995074012052169,"","1886318-Y12-A026",50
"3569","M01","OD_A","DMSO",0,0.666511838261358,1.04670521079072,"","1886318-Y12-A026",50
"3570","M02","OD_A","DMSO",0,0.67824620161103,1.09129579151948,"","1886318-Y12-A026",50
"3571","M23","OD_A","Ciprofloxacin",0.00234687266993436,0.00234687266993436,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3572","M24","OD_A","DMSO",0,0.633655620882277,0.9903802667123,"","1886318-Y12-A026",50
"3573","N01","OD_A","DMSO",0,0.643043111562015,1.05609270147046,"","1886318-Y12-A026",50
"3574","N02","OD_A","DMSO",0,0.621921257532606,1.04201146545086,"","1886318-Y12-A026",50
"3575","N23","OD_A","Ciprofloxacin",0.00469374533986873,0.00234687266993436,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3576","N24","OD_A","DMSO",0,0.657124347581621,1.04905208346066,"","1886318-Y12-A026",50
"3577","O01","OD_A","DMSO",0,0.650083729571818,1.06078644681033,"","1886318-Y12-A026",50
"3578","O02","OD_A","DMSO",0,0.631308748212343,0.988033394042366,"","1886318-Y12-A026",50
"3579","O23","OD_A","Ciprofloxacin",0.00234687266993436,0.00469374533986873,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3580","O24","OD_A","DMSO",0,0.652430602241752,1.03262397477112,"","1886318-Y12-A026",50
"3581","P01","OD_A","DMSO",0,0.697021182970505,1.11945826355869,"","1886318-Y12-A026",50
"3582","P02","OD_A","DMSO",0,0.685286819620833,1.08660204617961,"","1886318-Y12-A026",50
"3583","P23","OD_A","Ciprofloxacin",0.00234687266993436,0.00469374533986873,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A026",50
"3584","P24","OD_A","DMSO",0,0.652430602241752,1.03731772011099,"","1886318-Y12-A026",50
"3585","A01","OD_A","DMSO",0,0.66656852642426,1.06698071544237,"","1886318-Y12-A027",50
"3586","A02","OD_A","Ciprofloxacin",0.00471073163550714,0.00706609745326072,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3587","A23","OD_A","DMSO",0,0.647725599882232,1.00574120418077,"","1886318-Y12-A027",50
"3588","A24","OD_A","DMSO",0,0.659502428971,1.0552038863536,"","1886318-Y12-A027",50
"3589","B01","OD_A","DMSO",0,0.66656852642426,1.00338583836302,"","1886318-Y12-A027",50
"3590","B02","OD_A","Ciprofloxacin",0.00471073163550714,0.00942146327101429,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3591","B23","OD_A","DMSO",0,0.650080965699985,0.99631974090976,"","1886318-Y12-A027",50
"3592","B24","OD_A","DMSO",0,0.631238039157957,0.998675106727514,"","1886318-Y12-A027",50
"3593","C01","OD_A","DMSO",0,0.675989989695274,0.991609009274253,"","1886318-Y12-A027",50
"3594","C02","OD_A","Ciprofloxacin",0.00471073163550714,0.00942146327101429,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3595","C23","OD_A","DMSO",0,0.631238039157957,1.07169144707787,"","1886318-Y12-A027",50
"3596","C24","OD_A","DMSO",0,0.657147063153246,0.986898277638746,"","1886318-Y12-A027",50
"3597","D01","OD_A","DMSO",0,0.643014868246725,0.932724863830414,"","1886318-Y12-A027",50
"3598","D02","OD_A","Ciprofloxacin",0.00235536581775357,0.00942146327101429,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3599","D23","OD_A","DMSO",0,0.638304136611217,1.06698071544237,"","1886318-Y12-A027",50
"3600","D24","OD_A","DMSO",0,0.643014868246725,1.0245841307228,"","1886318-Y12-A027",50
"3601","E01","OD_A","DMSO",0,0.621816575886943,0.970410716914471,"","1886318-Y12-A027",50
"3602","E02","OD_A","Ciprofloxacin",0.00235536581775357,0.00706609745326072,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3603","E23","OD_A","DMSO",0,0.605329015162667,0.975121448549978,"","1886318-Y12-A027",50
"3604","E24","OD_A","DMSO",0,0.602973649344914,0.991609009274253,"","1886318-Y12-A027",50
"3605","F01","OD_A","DMSO",0,0.654791697335492,0.989253643456499,"","1886318-Y12-A027",50
"3606","F02","OD_A","Ciprofloxacin",0,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3607","F23","OD_A","DMSO",0,0.602973649344914,0.956278522007949,"","1886318-Y12-A027",50
"3608","F24","OD_A","DMSO",0,0.664213160606507,1.01045193581628,"","1886318-Y12-A027",50
"3609","G01","OD_A","DMSO",0,0.66656852642426,1.04813778890034,"","1886318-Y12-A027",50
"3610","G02","OD_A","Ciprofloxacin",0,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3611","G23","OD_A","DMSO",0,0.591196820256146,0.965699985278964,"","1886318-Y12-A027",50
"3612","G24","OD_A","DMSO",0,0.650080965699985,0.998675106727514,"","1886318-Y12-A027",50
"3613","H01","OD_A","DMSO",0,0.680700721330782,1.06933608126012,"","1886318-Y12-A027",50
"3614","H02","OD_A","Ciprofloxacin",0,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3615","H23","OD_A","DMSO",0,0.619461210069189,0.989253643456499,"","1886318-Y12-A027",50
"3616","H24","OD_A","DMSO",0,0.635948770793464,0.993964375092006,"","1886318-Y12-A027",50
"3617","I01","OD_A","DMSO",0,0.659502428971,1.05284852053585,"","1886318-Y12-A027",50
"3618","I02","OD_A","DMSO",0,0.63359340497571,1.03400559399382,"","1886318-Y12-A027",50
"3619","I23","OD_A","Ciprofloxacin",0.00706609745326072,0.0117768290887679,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3620","I24","OD_A","DMSO",0,0.614750478433682,0.982187546003239,"","1886318-Y12-A027",50
"3621","J01","OD_A","DMSO",0,0.659502428971,1.03165022817606,"","1886318-Y12-A027",50
"3622","J02","OD_A","DMSO",0,0.668923892242014,1.01045193581628,"","1886318-Y12-A027",50
"3623","J23","OD_A","Ciprofloxacin",0.00942146327101429,0.00706609745326072,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3624","J24","OD_A","DMSO",0,0.621816575886943,0.989253643456499,"","1886318-Y12-A027",50
"3625","K01","OD_A","DMSO",0,0.66656852642426,1.03400559399382,"","1886318-Y12-A027",50
"3626","K02","OD_A","DMSO",0,0.647725599882232,1.09760047107316,"","1886318-Y12-A027",50
"3627","K23","OD_A","Ciprofloxacin",0.00471073163550714,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3628","K24","OD_A","DMSO",0,0.610039746798175,0.951567790372442,"","1886318-Y12-A027",50
"3629","L01","OD_A","DMSO",0,0.628882673340203,1.04342705726483,"","1886318-Y12-A027",50
"3630","L02","OD_A","DMSO",0,0.63359340497571,1.04813778890034,"","1886318-Y12-A027",50
"3631","L23","OD_A","Ciprofloxacin",0.00471073163550714,0.00706609745326072,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3632","L24","OD_A","DMSO",0,0.595907551891653,0.986898277638746,"","1886318-Y12-A027",50
"3633","M01","OD_A","DMSO",0,0.668923892242014,1.07169144707787,"","1886318-Y12-A027",50
"3634","M02","OD_A","DMSO",0,0.664213160606507,1.0905343736199,"","1886318-Y12-A027",50
"3635","M23","OD_A","Ciprofloxacin",0.00471073163550714,0.00235536581775357,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3636","M24","OD_A","DMSO",0,0.624171941704696,1.00809656999853,"","1886318-Y12-A027",50
"3637","N01","OD_A","DMSO",0,0.659502428971,1.02693949654056,"","1886318-Y12-A027",50
"3638","N02","OD_A","DMSO",0,0.640659502428971,1.05049315471809,"","1886318-Y12-A027",50
"3639","N23","OD_A","Ciprofloxacin",0.00235536581775357,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3640","N24","OD_A","DMSO",0,0.638304136611217,1.03636095981157,"","1886318-Y12-A027",50
"3641","O01","OD_A","DMSO",0,0.687766818784042,1.06226998380686,"","1886318-Y12-A027",50
"3642","O02","OD_A","DMSO",0,0.638304136611217,1.06933608126012,"","1886318-Y12-A027",50
"3643","O23","OD_A","Ciprofloxacin",0.0117768290887679,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3644","O24","OD_A","DMSO",0,0.640659502428971,1.02222876490505,"","1886318-Y12-A027",50
"3645","P01","OD_A","DMSO",0,0.713675842779332,1.10702193434418,"","1886318-Y12-A027",50
"3646","P02","OD_A","DMSO",0,0.687766818784042,1.0552038863536,"","1886318-Y12-A027",50
"3647","P23","OD_A","Ciprofloxacin",0.00235536581775357,0.00471073163550714,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A027",50
"3648","P24","OD_A","DMSO",0,0.683056087148535,1.07640217871338,"","1886318-Y12-A027",50
"3649","A01","OD_A","DMSO",0,0.68693682841035,1.08244591143449,"","1886318-Y12-A028",50
"3650","A02","OD_A","Ciprofloxacin",0.0069387558425288,0.0115645930708813,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3651","A23","OD_A","DMSO",0,0.64993013058353,1.00149375993832,"","1886318-Y12-A028",50
"3652","A24","OD_A","DMSO",0,0.684623909796174,1.06856839974943,"","1886318-Y12-A028",50
"3653","B01","OD_A","DMSO",0,0.592107165229124,0.971425817954031,"","1886318-Y12-A028",50
"3654","B02","OD_A","Ciprofloxacin",0,0.00925167445670506,0.00231291861417627,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3655","B23","OD_A","DMSO",0,0.640678456126825,1.05700380667855,"","1886318-Y12-A028",50
"3656","B24","OD_A","DMSO",0,0.640678456126825,1.00149375993832,"","1886318-Y12-A028",50
"3657","C01","OD_A","DMSO",0,0.666120560882764,0.969112899339854,"","1886318-Y12-A028",50
"3658","C02","OD_A","Ciprofloxacin",0.0185033489134101,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3659","C23","OD_A","DMSO",0,0.608297595528357,1.03156170192261,"","1886318-Y12-A028",50
"3660","C24","OD_A","DMSO",0,0.642991374741001,1.03387462053679,"","1886318-Y12-A028",50
"3661","D01","OD_A","DMSO",0,0.670746398111116,0.987616248253265,"","1886318-Y12-A028",50
"3662","D02","OD_A","Ciprofloxacin",0.00231291861417627,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3663","D23","OD_A","DMSO",0,0.638365537512649,1.02924878330844,"","1886318-Y12-A028",50
"3664","D24","OD_A","DMSO",0,0.626800944441767,0.976051655182383,"","1886318-Y12-A028",50
"3665","E01","OD_A","DMSO",0,0.70544017732376,1.00611959716667,"","1886318-Y12-A028",50
"3666","E02","OD_A","Ciprofloxacin",0.0254421047559389,0.00925167445670506,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3667","E23","OD_A","DMSO",0,0.582855490772418,0.957548306268973,"","1886318-Y12-A028",50
"3668","E24","OD_A","DMSO",0,0.629113863055944,1.02231002746591,"","1886318-Y12-A028",50
"3669","F01","OD_A","DMSO",0,0.638365537512649,0.987616248253265,"","1886318-Y12-A028",50
"3670","F02","OD_A","Ciprofloxacin",0.00925167445670506,0.00925167445670506,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3671","F23","OD_A","DMSO",0,0.580542572158242,0.966799980725678,"","1886318-Y12-A028",50
"3672","F24","OD_A","DMSO",0,0.633739700284296,1.01768419023756,"","1886318-Y12-A028",50
"3673","G01","OD_A","DMSO",0,0.66843347949694,1.04081337637932,"","1886318-Y12-A028",50
"3674","G02","OD_A","Ciprofloxacin",0.00462583722835253,0.0115645930708813,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3675","G23","OD_A","DMSO",0,0.601358839685829,0.97836457379656,"","1886318-Y12-A028",50
"3676","G24","OD_A","DMSO",0,0.654555967811883,1.01074543439503,"","1886318-Y12-A028",50
"3677","H01","OD_A","DMSO",0,0.682310991181998,1.04775213222185,"","1886318-Y12-A028",50
"3678","H02","OD_A","Ciprofloxacin",0.00231291861417627,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3679","H23","OD_A","DMSO",0,0.605984676914181,0.976051655182383,"","1886318-Y12-A028",50
"3680","H24","OD_A","DMSO",0,0.633739700284296,0.99686792270997,"","1886318-Y12-A028",50
"3681","I01","OD_A","DMSO",0,0.684623909796174,1.12639136510384,"","1886318-Y12-A028",50
"3682","I02","OD_A","DMSO",0,0.647617211969354,1.0523779694502,"","1886318-Y12-A028",50
"3683","I23","OD_A","Ciprofloxacin",0.0069387558425288,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3684","I24","OD_A","DMSO",0,0.642991374741001,0.99686792270997,"","1886318-Y12-A028",50
"3685","J01","OD_A","DMSO",0,0.677685153953645,1.07550715559196,"","1886318-Y12-A028",50
"3686","J02","OD_A","DMSO",0,0.642991374741001,1.05006505083602,"","1886318-Y12-A028",50
"3687","J23","OD_A","Ciprofloxacin",0.0069387558425288,0.00462583722835253,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3688","J24","OD_A","DMSO",0,0.638365537512649,0.99686792270997,"","1886318-Y12-A028",50
"3689","K01","OD_A","DMSO",0,0.70544017732376,1.11251385341878,"","1886318-Y12-A028",50
"3690","K02","OD_A","DMSO",0,0.647617211969354,1.1009492603479,"","1886318-Y12-A028",50
"3691","K23","OD_A","Ciprofloxacin",0.00462583722835253,0.00462583722835253,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3692","K24","OD_A","DMSO",0,0.633739700284296,1.0038066785525,"","1886318-Y12-A028",50
"3693","L01","OD_A","DMSO",0,0.640678456126825,0.992242085481617,"","1886318-Y12-A028",50
"3694","L02","OD_A","DMSO",0,0.663807642268588,1.06625548113526,"","1886318-Y12-A028",50
"3695","L23","OD_A","Ciprofloxacin",0.00462583722835253,0.00231291861417627,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3696","L24","OD_A","DMSO",0,0.619862188599239,0.989929166867441,"","1886318-Y12-A028",50
"3697","M01","OD_A","DMSO",0,0.684623909796174,1.10326217896208,"","1886318-Y12-A028",50
"3698","M02","OD_A","DMSO",0,0.661494723654411,1.11020093480461,"","1886318-Y12-A028",50
"3699","M23","OD_A","Ciprofloxacin",0.0069387558425288,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3700","M24","OD_A","DMSO",0,0.654555967811883,1.01768419023756,"","1886318-Y12-A028",50
"3701","N01","OD_A","DMSO",0,0.652243049197706,1.07550715559196,"","1886318-Y12-A028",50
"3702","N02","OD_A","DMSO",0,0.675372235339469,1.10557509757625,"","1886318-Y12-A028",50
"3703","N23","OD_A","Ciprofloxacin",0.00462583722835253,0.0069387558425288,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3704","N24","OD_A","DMSO",0,0.661494723654411,1.00611959716667,"","1886318-Y12-A028",50
"3705","O01","OD_A","DMSO",0,0.710066014552113,1.11251385341878,"","1886318-Y12-A028",50
"3706","O02","OD_A","DMSO",0,0.700814340095408,1.06625548113526,"","1886318-Y12-A028",50
"3707","O23","OD_A","Ciprofloxacin",0.00231291861417627,0.00462583722835253,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3708","O24","OD_A","DMSO",0,0.66843347949694,0.982990411024912,"","1886318-Y12-A028",50
"3709","P01","OD_A","DMSO",0,0.679998072567822,1.05700380667855,"","1886318-Y12-A028",50
"3710","P02","OD_A","DMSO",0,0.68693682841035,1.06856839974943,"","1886318-Y12-A028",50
"3711","P23","OD_A","Ciprofloxacin",0.00231291861417627,0.00462583722835253,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A028",50
"3712","P24","OD_A","DMSO",0,0.656868886426059,1.03387462053679,"","1886318-Y12-A028",50
"3713","A01","OD_A","DMSO",0,0.644428500200654,1.03201955466916,"","1886318-Y12-A029",50
"3714","A02","OD_A","Ciprofloxacin",0.00700465761087668,0.00933954348116891,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A029",50
"3715","A23","OD_A","DMSO",0,0.658437815422408,1.00867069596624,"","1886318-Y12-A029",50
